시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년 전입학생수,1학년 전출학생수,1학년 전체학생수,2학년 전입학생수,2학년 전출학생수,2학년 전체학생수,3학년 전입학생수,3학년 전출학생수,3학년 전체학생수,4학년 전입학생수,4학년 전출학생수,4학년 전체학생수,5학년 전입학생수,5학년 전출학생수,5학년 전체학생수,6학년 전입학생수,6학년 전출학생수,6학년 전체 학생수,전입학생수(계),전출학생수(계),전체학생수(계)
경상남도교육청,함양교육지원청,경상남도 함양군,S160002889,위림초등학교,2,공립,N,,2.0,2.0,14.0,2.0,1.0,6.0,2.0,1.0,9.0,0.0,1.0,9.0,2.0,0.0,5.0,0.0,1.0,10.0,8.0,6.0,53.0
경상남도교육청,함양교육지원청,경상남도 함양군,S160002891,위성초등학교,2,공립,N,,2.0,2.0,51.0,4.0,1.0,74.0,2.0,1.0,74.0,0.0,0.0,51.0,2.0,3.0,82.0,3.0,3.0,82.0,13.0,10.0,414.0
경상남도교육청,함양교육지원청,경상남도 함양군,S160002892,유림초등학교,2,공립,N,,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,18.0
경상남도교육청,함양교육지원청,경상남도 함양군,S160002895,지곡초등학교,2,공립,N,,1.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,12.0,0.0,1.0,6.0,1.0,4.0,38.0
경상남도교육청,함양교육지원청,경상남도 함양군,S160002899,함양초등학교,2,공립,N,,0.0,1.0,87.0,0.0,0.0,85.0,2.0,1.0,89.0,0.0,0.0,91.0,2.0,2.0,88.0,1.0,1.0,76.0,5.0,5.0,516.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002961,가회초등학교,2,공립,N,,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,21.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160002964,계동초등학교,2,공립,N,,4.0,7.0,92.0,7.0,9.0,110.0,6.0,9.0,118.0,4.0,9.0,131.0,6.0,8.0,125.0,4.0,3.0,139.0,31.0,45.0,715.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002966,남정초등학교,2,공립,N,,1.0,2.0,18.0,0.0,1.0,9.0,0.0,1.0,13.0,2.0,1.0,9.0,3.0,0.0,10.0,2.0,0.0,10.0,8.0,5.0,69.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002969,대병초등학교,2,공립,N,,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,11.0,1.0,0.0,6.0,2.0,0.0,8.0,3.0,3.0,34.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002970,대양초등학교,2,공립,N,,0.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0.0,8.0,31.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002972,초계초등학교덕곡분교장,2,공립,N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002976,묘산초등학교,2,공립,N,,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,15.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002979,봉산초등학교,2,공립,N,,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,17.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002984,삼가초등학교,2,공립,N,,0.0,0.0,5.0,1.0,0.0,11.0,1.0,0.0,8.0,1.0,1.0,10.0,0.0,0.0,5.0,0.0,0.0,11.0,3.0,1.0,50.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002990,쌍백초등학교,2,공립,N,,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,7.0,0.0,1.0,4.0,0.0,2.0,27.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002992,쌍책초등학교,2,공립,N,,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,14.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002994,야로초등학교,2,공립,N,,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,34.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160002996,영전초등학교,2,공립,N,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,18.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160003002,용주초등학교,2,공립,N,,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,4.0,0.0,2.0,26.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160003014,적중초등학교,2,공립,N,,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,15.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160003017,청덕초등학교,2,공립,N,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,15.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160003021,초계초등학교,2,공립,N,,1.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,6.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,1.0,12.0,4.0,4.0,46.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160003023,합천초등학교,2,공립,N,,2.0,2.0,82.0,1.0,1.0,112.0,6.0,1.0,102.0,4.0,1.0,112.0,3.0,3.0,74.0,2.0,3.0,93.0,18.0,11.0,575.0
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160003114,구산초등학교구서분교장,2,공립,N,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,1.0,3.0,1.0,17.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003136,백동초등학교,2,공립,N,,0.0,4.0,73.0,5.0,8.0,79.0,4.0,7.0,103.0,3.0,4.0,102.0,2.0,5.0,84.0,1.0,3.0,99.0,15.0,31.0,540.0
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160003197,마산중앙초등학교,2,공립,N,,1.0,1.0,37.0,1.0,1.0,38.0,2.0,2.0,45.0,2.0,2.0,55.0,2.0,2.0,41.0,0.0,1.0,32.0,8.0,9.0,248.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160003198,주약초등학교,2,공립,N,,1.0,3.0,129.0,10.0,4.0,118.0,3.0,8.0,116.0,4.0,6.0,123.0,4.0,1.0,114.0,0.0,4.0,133.0,22.0,26.0,733.0
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003199,풍호초등학교,2,공립,N,,10.0,2.0,168.0,6.0,12.0,194.0,12.0,13.0,127.0,11.0,4.0,134.0,3.0,9.0,116.0,6.0,4.0,118.0,48.0,44.0,857.0
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003200,석동초등학교,2,공립,N,,0.0,1.0,67.0,4.0,7.0,101.0,4.0,7.0,98.0,5.0,9.0,107.0,4.0,4.0,114.0,4.0,3.0,107.0,21.0,31.0,594.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003201,화정초등학교,2,공립,N,,1.0,2.0,146.0,5.0,12.0,170.0,7.0,6.0,211.0,6.0,3.0,153.0,7.0,8.0,214.0,1.0,4.0,200.0,27.0,35.0,1094.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003202,거제중앙초등학교,2,공립,N,,1.0,8.0,162.0,12.0,11.0,160.0,3.0,17.0,178.0,7.0,7.0,161.0,6.0,9.0,162.0,1.0,12.0,163.0,30.0,64.0,986.0
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003233,명도초등학교,2,공립,N,,0.0,4.0,71.0,0.0,0.0,67.0,7.0,2.0,68.0,0.0,1.0,94.0,4.0,0.0,91.0,0.0,1.0,99.0,11.0,8.0,490.0
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003234,명곡초등학교,2,공립,N,,2.0,4.0,43.0,1.0,4.0,41.0,2.0,3.0,46.0,6.0,3.0,47.0,3.0,1.0,44.0,3.0,1.0,56.0,17.0,16.0,277.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003235,석봉초등학교,2,공립,N,,2.0,1.0,101.0,9.0,9.0,109.0,10.0,5.0,125.0,6.0,6.0,112.0,6.0,3.0,144.0,2.0,5.0,137.0,35.0,29.0,728.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003236,양지초등학교,2,공립,N,,1.0,0.0,76.0,0.0,3.0,88.0,2.0,0.0,105.0,0.0,4.0,114.0,3.0,0.0,112.0,0.0,1.0,111.0,6.0,8.0,606.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003237,신명초등학교,2,공립,N,,6.0,6.0,71.0,5.0,4.0,69.0,3.0,20.0,109.0,6.0,11.0,102.0,3.0,10.0,107.0,1.0,6.0,117.0,24.0,57.0,575.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003238,삽량초등학교,2,공립,N,,16.0,6.0,117.0,3.0,4.0,116.0,7.0,8.0,139.0,1.0,5.0,126.0,4.0,5.0,144.0,2.0,2.0,145.0,33.0,30.0,787.0
경상남도교육청,거창교육지원청,경상남도 거창군,S160003239,아림초등학교,2,공립,N,,4.0,3.0,144.0,4.0,4.0,118.0,3.0,4.0,148.0,5.0,3.0,161.0,5.0,5.0,136.0,3.0,3.0,147.0,24.0,22.0,854.0
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160003249,전안초등학교,2,공립,N,,2.0,2.0,86.0,2.0,5.0,79.0,5.0,8.0,88.0,5.0,3.0,79.0,3.0,4.0,88.0,3.0,8.0,95.0,20.0,30.0,515.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003253,대청초등학교,2,공립,N,,5.0,5.0,177.0,9.0,11.0,179.0,9.0,6.0,194.0,8.0,11.0,205.0,3.0,5.0,199.0,9.0,3.0,186.0,43.0,41.0,1140.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003254,분성초등학교,2,공립,N,,5.0,5.0,117.0,7.0,2.0,120.0,7.0,9.0,136.0,6.0,7.0,139.0,4.0,6.0,129.0,1.0,2.0,139.0,30.0,31.0,780.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003255,김해신명초등학교,2,공립,N,,11.0,6.0,164.0,22.0,7.0,195.0,16.0,7.0,187.0,8.0,9.0,184.0,9.0,10.0,180.0,3.0,7.0,201.0,69.0,46.0,1111.0
경상남도교육청,밀양교육지원청,경상남도 밀양시,S160003256,미리벌초등학교,2,공립,N,,3.0,5.0,173.0,4.0,4.0,159.0,5.0,4.0,214.0,2.0,5.0,201.0,5.0,2.0,191.0,3.0,0.0,172.0,22.0,20.0,1110.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003257,거제고현초등학교,2,공립,N,,0.0,3.0,123.0,6.0,5.0,106.0,12.0,9.0,142.0,5.0,5.0,149.0,7.0,5.0,102.0,1.0,2.0,139.0,31.0,29.0,761.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003259,대운초등학교,2,공립,N,,0.0,2.0,153.0,0.0,13.0,182.0,0.0,12.0,182.0,0.0,10.0,201.0,6.0,0.0,210.0,2.0,0.0,206.0,8.0,37.0,1134.0
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003282,안골포초등학교,2,공립,N,,6.0,11.0,138.0,7.0,10.0,138.0,7.0,18.0,187.0,8.0,13.0,196.0,7.0,12.0,173.0,3.0,8.0,182.0,38.0,72.0,1014.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003283,능동초등학교,2,공립,N,,3.0,4.0,115.0,13.0,14.0,151.0,11.0,8.0,174.0,5.0,10.0,130.0,9.0,6.0,163.0,7.0,6.0,134.0,48.0,48.0,867.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003284,김해신안초등학교,2,공립,N,,2.0,3.0,100.0,3.0,9.0,106.0,7.0,5.0,131.0,9.0,7.0,121.0,0.0,5.0,109.0,6.0,4.0,117.0,27.0,33.0,684.0
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,S160003293,삼정자초등학교,2,공립,N,,4.0,2.0,163.0,8.0,7.0,158.0,7.0,3.0,149.0,14.0,7.0,158.0,10.0,3.0,166.0,6.0,3.0,182.0,49.0,25.0,976.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003295,김해대곡초등학교,2,공립,N,,0.0,1.0,46.0,1.0,5.0,64.0,3.0,4.0,76.0,1.0,4.0,70.0,1.0,3.0,67.0,1.0,2.0,75.0,7.0,19.0,398.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003296,덕정초등학교,2,공립,N,,0.0,2.0,88.0,9.0,0.0,96.0,1.0,2.0,95.0,0.0,5.0,125.0,5.0,4.0,113.0,2.0,2.0,117.0,17.0,15.0,634.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003297,신양초등학교,2,공립,N,,0.0,7.0,107.0,3.0,3.0,93.0,4.0,5.0,119.0,5.0,6.0,127.0,4.0,6.0,118.0,1.0,1.0,123.0,17.0,28.0,687.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003298,북정초등학교,2,공립,N,,0.0,0.0,40.0,1.0,3.0,46.0,4.0,3.0,55.0,1.0,7.0,61.0,1.0,5.0,62.0,3.0,1.0,51.0,10.0,19.0,315.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003340,김해구지초등학교,2,공립,N,,3.0,8.0,215.0,3.0,11.0,152.0,7.0,10.0,203.0,6.0,15.0,187.0,2.0,12.0,184.0,1.0,2.0,165.0,22.0,58.0,1106.0
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003341,중동초등학교,2,공립,N,,0.0,3.0,34.0,2.0,3.0,45.0,2.0,5.0,43.0,3.0,2.0,50.0,6.0,2.0,55.0,2.0,1.0,40.0,15.0,16.0,267.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160003342,가좌초등학교,2,공립,N,,2.0,5.0,168.0,5.0,9.0,131.0,9.0,6.0,127.0,9.0,8.0,129.0,5.0,6.0,107.0,6.0,4.0,92.0,36.0,38.0,754.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003344,진영금병초등학교,2,공립,N,,6.0,13.0,232.0,11.0,22.0,238.0,9.0,27.0,238.0,16.0,26.0,234.0,9.0,16.0,253.0,7.0,10.0,240.0,58.0,114.0,1435.0
경상남도교육청,사천교육지원청,경상남도 사천시,S160003349,수양초등학교,2,공립,N,,4.0,4.0,69.0,2.0,10.0,64.0,6.0,6.0,71.0,2.0,9.0,79.0,4.0,4.0,79.0,0.0,4.0,72.0,18.0,37.0,434.0
경상남도교육청,통영교육지원청,경상남도 통영시,S160003350,죽림초등학교,2,공립,N,,0.0,9.0,176.0,2.0,1.0,182.0,1.0,10.0,200.0,3.0,2.0,244.0,7.0,0.0,228.0,1.0,0.0,203.0,14.0,22.0,1233.0
경상남도교육청,함안교육지원청,경상남도 함안군,S160003351,호암초등학교,2,공립,N,,4.0,4.0,153.0,12.0,16.0,187.0,11.0,6.0,197.0,7.0,7.0,190.0,9.0,6.0,196.0,0.0,10.0,217.0,43.0,49.0,1140.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003397,삼룡초등학교,2,공립,N,,3.0,7.0,183.0,2.0,3.0,168.0,5.0,8.0,189.0,7.0,9.0,170.0,8.0,5.0,179.0,1.0,2.0,148.0,26.0,34.0,1037.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160003401,금호초등학교,2,공립,N,,12.0,6.0,133.0,5.0,6.0,143.0,10.0,13.0,170.0,3.0,5.0,154.0,2.0,2.0,134.0,6.0,11.0,132.0,38.0,43.0,866.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003404,황산초등학교,2,공립,N,,7.0,4.0,160.0,17.0,5.0,161.0,14.0,6.0,165.0,10.0,11.0,173.0,9.0,10.0,178.0,5.0,6.0,151.0,62.0,42.0,988.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003407,제산초등학교,2,공립,N,,6.0,3.0,154.0,14.0,5.0,196.0,10.0,8.0,192.0,11.0,11.0,184.0,14.0,4.0,179.0,6.0,3.0,181.0,61.0,34.0,1086.0
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003408,장복초등학교,2,공립,N,,5.0,4.0,131.0,11.0,11.0,141.0,7.0,9.0,156.0,10.0,14.0,160.0,10.0,7.0,150.0,3.0,3.0,162.0,46.0,48.0,900.0
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003409,장천초등학교,2,공립,N,,5.0,9.0,174.0,13.0,15.0,217.0,16.0,25.0,297.0,16.0,17.0,256.0,10.0,16.0,228.0,10.0,11.0,228.0,70.0,93.0,1400.0
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,S160003419,가고파초등학교,2,공립,N,,5.0,5.0,243.0,14.0,17.0,271.0,7.0,20.0,267.0,12.0,17.0,266.0,9.0,20.0,219.0,2.0,6.0,245.0,49.0,85.0,1511.0
경상남도교육청,사천교육지원청,경상남도 사천시,S160003422,사남초등학교,2,공립,N,,0.0,2.0,161.0,3.0,3.0,151.0,0.0,5.0,179.0,0.0,9.0,148.0,0.0,1.0,194.0,0.0,6.0,169.0,3.0,26.0,1002.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003423,석산초등학교,2,공립,N,,4.0,9.0,291.0,8.0,17.0,265.0,7.0,21.0,304.0,8.0,23.0,289.0,5.0,17.0,264.0,4.0,16.0,220.0,36.0,103.0,1633.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003427,율하초등학교,2,공립,N,,5.0,9.0,189.0,21.0,15.0,219.0,10.0,19.0,244.0,13.0,15.0,219.0,14.0,13.0,263.0,10.0,3.0,243.0,73.0,74.0,1377.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003431,성산초등학교,2,공립,N,,5.0,3.0,166.0,5.0,7.0,168.0,13.0,10.0,155.0,11.0,8.0,187.0,3.0,13.0,160.0,4.0,5.0,175.0,41.0,46.0,1011.0
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003458,감계초등학교,2,공립,N,,7.0,12.0,219.0,6.0,6.0,198.0,13.0,4.0,231.0,10.0,13.0,195.0,10.0,5.0,177.0,4.0,4.0,129.0,50.0,44.0,1149.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003462,관동초등학교,2,공립,N,,15.0,14.0,294.0,24.0,9.0,254.0,21.0,22.0,281.0,13.0,19.0,295.0,12.0,17.0,241.0,5.0,9.0,222.0,90.0,90.0,1587.0
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003466,진해냉천초등학교,2,공립,N,,3.0,8.0,199.0,8.0,10.0,213.0,9.0,12.0,193.0,6.0,12.0,205.0,7.0,10.0,156.0,1.0,2.0,131.0,34.0,54.0,1097.0
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003469,무동초등학교,2,공립,N,,9.0,10.0,251.0,9.0,19.0,220.0,8.0,18.0,267.0,8.0,12.0,220.0,12.0,9.0,192.0,10.0,7.0,160.0,56.0,75.0,1310.0
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003471,창원한들초등학교,2,공립,N,,0.0,1.0,48.0,0.0,3.0,47.0,2.0,4.0,63.0,1.0,8.0,54.0,1.0,4.0,74.0,2.0,3.0,69.0,6.0,23.0,355.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003472,거제상동초등학교,2,공립,N,,8.0,20.0,342.0,6.0,19.0,303.0,12.0,19.0,381.0,11.0,17.0,313.0,7.0,18.0,302.0,2.0,10.0,237.0,46.0,103.0,1878.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003473,내곡초등학교,2,공립,N,,5.0,11.0,233.0,8.0,17.0,259.0,14.0,23.0,225.0,8.0,12.0,275.0,4.0,14.0,247.0,3.0,9.0,206.0,42.0,86.0,1445.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160003479,초전초등학교,2,공립,N,,3.0,0.0,107.0,4.0,0.0,130.0,3.0,0.0,138.0,1.0,1.0,127.0,1.0,0.0,136.0,1.0,2.0,119.0,13.0,3.0,757.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160003482,갈전초등학교,2,공립,N,,8.0,1.0,157.0,19.0,17.0,162.0,13.0,23.0,163.0,15.0,30.0,165.0,0.0,0.0,159.0,0.0,0.0,123.0,55.0,71.0,929.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160003485,서진초등학교,2,공립,N,,2.0,4.0,123.0,1.0,8.0,124.0,3.0,6.0,130.0,3.0,5.0,130.0,1.0,9.0,141.0,2.0,3.0,127.0,12.0,35.0,775.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160003486,무지개초등학교,2,공립,N,,5.0,3.0,181.0,9.0,14.0,183.0,14.0,17.0,195.0,8.0,13.0,170.0,9.0,19.0,174.0,5.0,9.0,146.0,50.0,75.0,1049.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003848,증산초등학교,2,공립,N,,6.0,9.0,280.0,14.0,16.0,282.0,11.0,21.0,295.0,20.0,19.0,323.0,7.0,17.0,282.0,5.0,9.0,233.0,63.0,91.0,1695.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003849,신주초등학교,2,공립,N,,3.0,3.0,141.0,6.0,5.0,151.0,6.0,8.0,134.0,8.0,8.0,185.0,8.0,7.0,160.0,9.0,3.0,162.0,40.0,34.0,933.0
경상남도교육청,통영교육지원청,경상남도 통영시,S160003850,제석초등학교,2,공립,N,,3.0,3.0,221.0,7.0,9.0,178.0,14.0,10.0,229.0,9.0,5.0,165.0,7.0,7.0,179.0,2.0,4.0,163.0,42.0,38.0,1135.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003855,진영중앙초등학교,2,공립,N,,14.0,7.0,210.0,13.0,53.0,224.0,16.0,79.0,245.0,11.0,42.0,229.0,11.0,49.0,180.0,10.0,39.0,191.0,75.0,269.0,1279.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003883,가남초등학교,2,공립,N,,12.0,9.0,191.0,8.0,9.0,169.0,12.0,17.0,227.0,20.0,16.0,153.0,10.0,9.0,211.0,5.0,3.0,135.0,67.0,63.0,1086.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003903,가양초등학교,2,공립,N,,20.0,16.0,294.0,21.0,27.0,277.0,22.0,24.0,299.0,17.0,20.0,269.0,14.0,11.0,194.0,10.0,10.0,142.0,104.0,108.0,1475.0
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,S160003905,진해신항초등학교,2,공립,N,,38.0,6.0,190.0,53.0,3.0,145.0,52.0,6.0,151.0,64.0,9.0,135.0,56.0,5.0,128.0,32.0,4.0,105.0,295.0,33.0,854.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003919,거제양정초등학교,2,공립,N,,5.0,5.0,157.0,8.0,5.0,155.0,8.0,8.0,136.0,4.0,4.0,113.0,9.0,1.0,94.0,6.0,4.0,79.0,40.0,27.0,734.0
경상남도교육청,합천교육지원청,경상남도 합천군,S160003920,합천가야초등학교,2,공립,N,,0.0,2.0,12.0,1.0,0.0,11.0,0.0,0.0,8.0,0.0,2.0,18.0,0.0,2.0,17.0,1.0,1.0,24.0,2.0,7.0,90.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160003926,충무공초등학교,2,공립,N,,9.0,3.0,284.0,36.0,9.0,237.0,36.0,7.0,265.0,59.0,9.0,215.0,41.0,13.0,203.0,23.0,2.0,162.0,204.0,43.0,1366.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003928,김해모산초등학교,2,공립,N,,8.0,3.0,195.0,12.0,16.0,150.0,16.0,20.0,187.0,19.0,15.0,155.0,13.0,8.0,133.0,5.0,7.0,125.0,73.0,69.0,945.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160003968,김해율산초등학교,2,공립,N,,5.0,8.0,200.0,15.0,8.0,201.0,23.0,3.0,163.0,23.0,8.0,168.0,18.0,3.0,120.0,7.0,5.0,102.0,91.0,35.0,954.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003969,가촌초등학교,2,공립,N,,0.0,12.0,265.0,0.0,2.0,249.0,4.0,1.0,190.0,5.0,3.0,167.0,6.0,0.0,115.0,6.0,0.0,97.0,21.0,18.0,1083.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160003970,금오초등학교,2,공립,N,,7.0,5.0,154.0,8.0,3.0,126.0,10.0,4.0,68.0,9.0,4.0,68.0,7.0,3.0,60.0,5.0,4.0,34.0,46.0,23.0,510.0
경상남도교육청,거제교육지원청,경상남도 거제시,S160003986,거제용소초등학교,2,공립,N,,8.0,6.0,139.0,8.0,2.0,87.0,13.0,5.0,112.0,8.0,2.0,79.0,2.0,3.0,66.0,2.0,2.0,34.0,41.0,20.0,517.0
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,S160003987,의창초등학교,2,공립,N,,10.0,10.0,281.0,7.0,10.0,278.0,8.0,4.0,243.0,9.0,8.0,248.0,9.0,8.0,237.0,5.0,6.0,227.0,48.0,46.0,1514.0
경상남도교육청,김해교육지원청,경상남도 김해시,S160004008,진영장등초등학교,2,공립,N,,1.0,2.0,84.0,2.0,0.0,47.0,1.0,1.0,76.0,0.0,1.0,44.0,0.0,0.0,54.0,0.0,0.0,41.0,4.0,4.0,346.0
경상남도교육청,양산교육지원청,경상남도 양산시,S160004009,회야초등학교,2,공립,N,,21.0,0.0,112.0,0.0,0.0,64.0,0.0,1.0,95.0,0.0,4.0,86.0,0.0,1.0,59.0,13.0,0.0,26.0,34.0,6.0,442.0
경상남도교육청,진주교육지원청,경상남도 진주시,S160004032,은하수초등학교,2,공립,Y,본교는 해당항목에 대해서 통계자료가 없으므로 제외함.,,,,,,,,,,,,,,,,,,,,,
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,S160004071,마산고운초등학교,2,공립,N,,37.0,5.0,210.0,195.0,3.0,163.0,187.0,1.0,156.0,183.0,2.0,158.0,139.0,1.0,110.0,115.0,1.0,97.0,856.0,13.0,894.0
제주특별자치도교육청,교육부,제주특별자치도 제주시,S000003565,제주대학교교육대학부설초등학교,2,국립,N,,0.0,0.0,72.0,2.0,1.0,72.0,5.0,3.0,72.0,7.0,5.0,69.0,1.0,2.0,71.0,0.0,0.0,72.0,15.0,11.0,428.0
제주특별자치도교육청,제주시교육지원청,제주특별자치도 제주시,S170000174,고산초등학교,2,공립,N,,2.0,3.0,19.0,6.0,3.0,12.0,0.0,0.0,7.0,2.0,3.0,12.0,1.0,2.0,19.0,1.0,1.0,20.0,12.0,12.0,89.0
