시군구명,생활및판매,공공문화,복지의료,업무오락체육,총가스사용량
구로구,81,0,1,19,11636.1
구로구,78,1,1,0,9953.3
구로구,6,0,0,0,9760.9
구로구,5,0,0,0,8374.7
구로구,34,0,0,2,9686.2
구로구,4,0,0,0,10850.0
서초구,222,1,1,1,11904.0
서초구,85,0,3,4,11405.6
서초구,24,0,0,0,10745.7
서초구,58,0,1,0,11156.2
서초구,30,1,1,0,10998.6
서초구,13,0,2,9,11781.5
서초구,45,1,0,0,10465.6
서초구,15,0,0,1,12413.7
서초구,71,1,0,2,11912.8
서초구,3,0,0,0,12453.7
서초구,0,0,0,1,11069.7
서초구,127,2,2,2,11680.7
서초구,63,0,0,1,10209.9
서초구,47,2,2,2,9803.5
서초구,101,1,0,0,10534.1
서초구,2,0,0,3,11999.1
서초구,85,0,0,1,10609.9
서초구,18,0,0,0,10730.9
서초구,1,0,0,0,10572.5
서초구,2,0,0,0,10934.1
서초구,58,0,0,1,10386.3
서초구,150,2,3,2,11103.9
서초구,170,0,1,1,11443.6
서초구,106,0,0,0,11854.6
종로구,269,0,1,17,10640.3
종로구,81,3,0,7,9320.9
종로구,104,7,1,5,11907.9
종로구,0,0,0,0,0.0
종로구,1,0,0,0,5092.6
종로구,158,0,0,3,8611.2
종로구,90,11,1,0,10667.0
종로구,57,0,0,0,9722.4
종로구,200,3,1,1,10911.1
종로구,21,0,0,1,6670.7
종로구,95,0,1,1,10305.1
종로구,98,1,0,0,10121.6
종로구,13,0,0,0,11142.6
종로구,133,3,2,1,11844.1
종로구,258,0,1,10,10661.9
종로구,84,0,0,1,9887.8
종로구,188,1,2,18,10430.8
종로구,70,0,1,0,10826.3
종로구,320,20,0,16,11766.6
종로구,3,0,0,0,10646.5
종로구,141,0,0,8,11261.3
종로구,162,3,0,20,10790.6
종로구,385,3,2,45,11414.4
종로구,183,1,0,1,8635.1
종로구,190,0,0,0,9861.6
종로구,267,4,0,10,11605.9
용산구,145,2,0,3,10756.6
용산구,54,1,0,0,10275.1
용산구,170,1,1,2,10504.5
용산구,93,0,0,0,10379.3
용산구,6,1,0,1,12181.5
용산구,3,0,0,0,8620.3
용산구,45,1,0,0,8511.4
용산구,52,0,1,0,8822.6
용산구,173,1,0,1,9614.6
용산구,19,0,0,1,8471.3
마포구,0,0,0,1,10888.3
마포구,13,0,0,0,9810.8
마포구,0,0,0,1,10850.7
마포구,88,1,1,1,11057.3
마포구,29,0,1,1,11583.7
마포구,118,1,1,11,10798.3
마포구,54,0,1,1,9983.0
마포구,60,0,0,0,10022.5
마포구,35,1,0,1,10606.8
마포구,1094,4,3,5,12497.2
양천구,19,0,0,0,9624.2
양천구,0,1,0,0,10924.7
양천구,10,0,1,0,9335.5
양천구,20,0,0,0,7669.0
양천구,66,1,1,0,10601.5
송파구,1,0,0,0,9286.4
송파구,1,0,0,0,11591.8
송파구,6,0,0,2,11245.4
송파구,13,0,0,0,9250.6
송파구,100,1,1,26,12010.5
송파구,216,2,1,22,11872.5
송파구,1,0,0,0,12047.4
송파구,0,0,0,1,12337.8
송파구,1,0,0,0,10230.5
관악구,78,0,0,2,11061.9
관악구,88,2,0,0,10574.2
관악구,29,0,0,3,10435.0
관악구,45,1,2,10,11670.9
관악구,75,1,0,3,10307.3
관악구,82,0,0,9,11298.3
관악구,26,0,0,1,10217.8
관악구,71,0,0,35,10679.2
관악구,80,0,1,22,11424.8
금천구,0,0,0,0,11041.6
금천구,0,0,0,0,11308.9
금천구,36,1,1,3,11037.5
금천구,105,0,2,4,11020.9
금천구,1,0,0,0,5861.7
금천구,54,0,1,10,11681.0
강동구,18,0,1,0,11209.8
강동구,52,0,6,24,11832.7
강동구,43,1,1,0,10500.7
강동구,90,0,1,0,10678.7
강동구,16,0,0,0,9688.9
강동구,171,1,2,28,12025.4
영등포구,2,0,0,1,10540.6
영등포구,5,0,0,4,11600.8
영등포구,30,0,0,2,10121.1
영등포구,55,1,0,1,10387.3
영등포구,10,0,0,0,11018.5
영등포구,21,0,0,0,11692.8
영등포구,5,0,0,0,11921.1
영등포구,128,0,0,1,10438.0
영등포구,268,0,1,4,10713.7
영등포구,20,0,0,4,10807.2
영등포구,172,1,1,53,11507.7
영등포구,99,2,2,3,11663.1
영등포구,40,0,0,3,9796.3
동작구,59,0,0,1,10441.7
동작구,21,2,0,0,9216.4
동작구,176,2,1,3,10850.9
동작구,84,0,1,3,10511.7
동작구,3,0,0,0,10704.5
동작구,152,0,0,6,10982.7
동작구,43,0,0,0,11716.3
강북구,88,0,1,17,11101.4
강북구,38,0,0,18,10968.9
강북구,127,0,1,13,11107.6
강북구,55,1,0,2,10115.0
노원구,12,0,0,0,9792.3
노원구,15,0,0,15,11156.3
노원구,118,1,0,0,11709.2
노원구,3,0,0,0,10348.0
성북구,124,1,3,2,10678.3
성북구,18,0,0,0,8643.6
성북구,15,1,4,0,10186.5
성북구,12,0,0,0,10697.9
성북구,256,3,0,9,11284.7
성북구,56,0,0,0,10171.7
강남구,133,0,1,4,12018.4
강남구,198,1,0,1,11181.7
강남구,72,0,0,0,10614.1
강남구,64,0,0,1,11104.7
강남구,67,0,0,3,10648.6
강남구,129,4,3,6,12472.3
강남구,18,1,0,2,10271.1
강남구,77,2,1,2,10475.4
강남구,5,0,1,0,10527.5
강남구,193,1,2,1,10589.6
강남구,60,2,1,0,12008.2
강남구,19,0,1,2,11479.7
강남구,25,0,0,1,11072.0
강남구,8,0,0,1,11599.5
강남구,116,0,1,1,12036.0
강남구,22,0,1,8,11322.6
강남구,54,1,0,0,10308.7
강남구,16,1,1,1,11544.5
강남구,186,1,0,3,12168.8
강남구,98,1,0,10,12344.2
강남구,258,3,2,3,11901.6
강남구,29,0,0,0,9831.8
강남구,2,0,0,0,9591.9
강남구,8,0,1,0,10095.6
강남구,52,0,3,1,10610.9
강남구,41,1,0,0,11658.3
강남구,74,0,0,0,10764.6
강남구,110,0,1,16,12216.6
강남구,13,0,0,0,9443.7
강남구,10,0,0,0,9415.7
강남구,11,1,0,0,9276.1
강남구,8,1,0,0,9350.3
강남구,32,0,0,0,9810.3
강남구,13,1,0,1,9791.3
강남구,60,2,0,0,10428.0
강남구,28,1,1,0,10503.3
강남구,91,0,0,0,10955.1
강남구,98,2,2,4,10857.4
강남구,243,1,1,0,11240.7
강남구,439,3,5,3,11872.5
강남구,225,3,2,3,12130.6
강남구,48,0,1,0,10707.6
강남구,32,1,1,2,10777.4
강남구,38,0,0,1,9759.0
강남구,168,2,3,5,12349.9
강남구,12,0,1,19,11205.7
강남구,22,0,1,2,9906.1
강남구,81,3,2,0,11230.5
강남구,41,0,2,1,9761.9
강남구,18,1,1,0,10088.2
강남구,65,2,0,0,10189.2
강남구,20,0,1,2,10411.6
강남구,1,1,0,1,13122.4
강남구,85,0,0,5,11663.9
강남구,33,0,0,2,11649.8
광진구,1,0,0,0,10250.4
광진구,63,1,1,0,10662.8
광진구,216,0,0,1,11311.8
광진구,96,0,0,3,11001.8
광진구,74,1,2,2,10981.1
광진구,50,0,0,2,10895.3
동대문구,208,0,1,1,9964.0
동대문구,152,1,1,0,10656.1
동대문구,89,0,0,0,10580.6
동대문구,24,1,1,0,10002.4
동대문구,60,1,2,10,11446.2
동대문구,171,1,0,12,11352.7
동대문구,65,0,1,3,10456.3
동대문구,34,2,1,2,10376.3
동대문구,64,0,2,3,10631.4
은평구,112,0,1,14,10686.5
은평구,64,0,0,3,9383.0
은평구,149,1,1,5,10787.2
은평구,33,0,0,4,10335.2
중구,346,3,0,30,12424.9
중구,98,2,0,8,11146.6
중구,110,0,0,29,11570.3
중구,44,0,0,3,10907.0
중구,25,2,0,2,10995.7
중구,17,1,0,1,10748.5
중구,131,0,1,1,10538.6
중구,72,0,0,3,10998.4
중구,23,0,1,0,9194.0
중구,312,2,3,11,11292.3
중구,117,2,0,6,10529.3
중구,295,0,0,5,10134.7
중구,40,0,0,1,10017.4
중구,191,4,2,1,10956.1
중구,427,0,2,22,11893.5
중구,527,0,0,2,11242.8
중구,41,1,0,3,11760.1
중구,179,0,0,24,11426.4
중구,13,1,0,2,12404.4
성동구,27,0,1,3,10761.3
성동구,62,0,0,0,10790.3
성동구,38,0,0,0,10166.7
성동구,29,1,0,14,10380.0
구로구,2,0,0,0,8474.9
구로구,6,0,1,2,10298.7
구로구,27,0,0,0,8741.9
구로구,2,0,0,0,11017.8
구로구,81,0,1,19,11197.7
구로구,78,1,1,0,9637.1
구로구,6,0,0,0,9113.8
구로구,5,0,0,0,8129.9
구로구,34,0,0,2,9459.5
구로구,4,0,0,0,10407.3
서초구,224,1,1,1,11564.5
서초구,85,0,3,4,10802.3
서초구,24,0,0,0,10202.8
서초구,57,0,1,0,10597.0
서초구,30,1,1,0,10365.3
서초구,13,0,2,9,11148.7
서초구,45,1,0,0,9808.2
서초구,15,0,0,1,11771.2
서초구,71,1,0,2,11491.4
서초구,3,0,0,0,12181.1
서초구,0,0,0,1,10868.5
서초구,127,2,2,2,11299.7
서초구,63,0,0,1,10201.4
서초구,47,2,2,2,9791.3
서초구,101,1,0,0,10334.6
서초구,2,0,0,3,11394.0
서초구,85,0,0,1,10562.2
서초구,18,0,0,0,10060.4
서초구,1,0,0,0,9785.4
서초구,2,0,0,0,10142.1
서초구,58,0,0,1,10291.3
서초구,149,2,3,2,10609.5
서초구,171,0,1,1,10840.8
서초구,106,0,0,0,10984.7
종로구,269,0,1,17,10346.0
종로구,81,3,0,7,8670.1
종로구,105,7,1,5,11803.7
종로구,0,0,0,0,0.0
종로구,1,0,0,0,4730.4
종로구,158,0,0,3,8254.9
종로구,91,11,1,0,10746.8
종로구,57,0,0,0,9186.4
종로구,200,3,1,1,10831.3
종로구,21,0,0,1,6456.2
종로구,95,0,1,1,10209.5
종로구,98,1,0,0,9931.1
종로구,13,0,0,0,11243.4
종로구,133,3,2,1,11535.9
종로구,258,0,1,10,10662.9
종로구,84,0,0,1,9683.0
종로구,188,1,2,18,10274.8
종로구,70,0,1,0,10660.8
종로구,320,20,0,16,11813.4
종로구,3,0,0,0,10343.1
종로구,141,0,0,8,11277.8
종로구,162,3,0,20,10495.6
종로구,385,3,2,45,11409.5
종로구,182,1,0,1,8480.4
종로구,190,0,0,0,9806.4
종로구,267,4,0,10,11505.7
용산구,145,2,0,3,10860.4
용산구,54,1,0,0,9992.4
용산구,170,1,1,2,10475.0
용산구,93,0,0,0,10382.6
용산구,6,1,0,1,12140.4
용산구,3,0,0,0,8382.5
용산구,45,1,0,0,8628.5
용산구,52,0,1,0,8749.7
용산구,173,1,0,1,9357.9
용산구,19,0,0,1,8264.9
마포구,0,0,0,1,11024.0
마포구,13,0,0,0,10167.7
마포구,0,0,0,1,10872.7
마포구,88,1,1,1,10874.7
마포구,29,0,1,1,11355.6
마포구,118,1,1,11,10754.6
마포구,54,0,1,1,9906.6
마포구,60,0,0,0,9826.0
마포구,35,1,0,1,10461.3
마포구,1095,4,3,5,12260.9
양천구,19,0,0,0,9575.5
양천구,0,1,0,0,10704.4
양천구,10,0,1,0,9290.5
양천구,21,0,0,0,7444.9
양천구,66,1,1,0,10059.9
송파구,1,0,0,0,8610.1
송파구,1,0,0,0,10728.4
송파구,6,0,0,2,10639.7
송파구,13,0,0,0,9009.3
송파구,100,1,1,26,11708.8
송파구,216,2,1,22,11625.4
송파구,1,0,0,0,11464.1
송파구,0,0,0,1,11995.3
송파구,1,0,0,0,10329.0
관악구,78,0,0,2,10826.1
관악구,88,2,0,0,10264.7
관악구,29,0,0,3,10291.2
관악구,45,1,2,10,11254.4
관악구,75,1,0,3,9885.1
관악구,82,0,0,9,11246.4
관악구,26,0,0,1,10567.4
관악구,71,0,0,35,10450.1
관악구,80,0,1,22,10995.5
금천구,0,0,0,0,10804.6
금천구,0,0,0,0,11163.8
금천구,36,1,1,3,10698.0
금천구,105,0,2,4,10703.7
금천구,1,0,0,0,5498.0
금천구,54,0,1,10,11682.3
강동구,18,0,1,0,10674.5
강동구,52,0,6,24,11351.7
강동구,43,1,1,0,10144.2
강동구,90,0,1,0,10525.9
강동구,16,0,0,0,9279.6
강동구,171,1,2,28,11769.7
영등포구,2,0,0,1,10661.6
영등포구,5,0,0,4,11537.2
영등포구,30,0,0,2,9815.5
영등포구,55,1,0,1,10294.8
영등포구,10,0,0,0,11120.6
영등포구,21,0,0,0,11674.2
영등포구,5,0,0,0,11821.1
영등포구,127,0,0,1,10309.8
영등포구,262,0,1,4,10520.4
영등포구,20,0,0,4,11038.0
영등포구,172,1,1,53,11487.0
영등포구,99,2,2,3,11420.0
영등포구,40,0,0,3,9640.4
동작구,59,0,0,1,10301.4
동작구,21,2,0,0,8961.2
동작구,176,2,1,3,10660.9
동작구,84,0,1,3,10335.3
동작구,3,0,0,0,10516.5
동작구,151,0,0,6,10904.8
동작구,44,0,0,0,11523.8
강북구,88,0,1,17,10661.9
강북구,38,0,0,18,10514.7
강북구,127,0,1,13,10687.2
강북구,55,1,0,2,9903.2
노원구,12,0,0,0,9772.9
노원구,15,0,0,15,10712.2
노원구,118,1,0,0,11526.2
노원구,3,0,0,0,9377.3
강남구,134,0,1,4,11388.0
강남구,197,1,0,1,11024.2
강남구,72,0,0,0,10239.7
강남구,64,0,0,1,10507.8
강남구,67,0,0,3,10274.2
강남구,129,4,3,6,11963.6
강남구,18,1,0,2,9578.2
강남구,77,2,1,2,10059.2
강남구,5,0,1,0,10336.0
강남구,194,1,2,1,10311.2
강남구,61,2,1,0,11320.7
강남구,19,0,1,2,10922.1
강남구,25,0,0,1,10635.0
강남구,8,0,0,1,10787.4
강남구,116,0,1,1,11316.2
강남구,21,0,1,8,10672.2
강남구,54,1,0,0,9836.0
강남구,16,1,1,1,11007.9
강남구,186,1,0,3,11879.5
강남구,98,1,0,10,11794.1
강남구,259,3,2,3,11732.5
강남구,30,0,0,0,9001.4
강남구,2,0,0,0,9284.6
강남구,8,0,1,0,9972.7
강남구,51,0,3,1,10262.9
강남구,41,1,0,0,10844.4
강남구,73,0,0,0,10172.2
강남구,110,0,1,16,11983.8
강남구,13,0,0,0,8960.4
강남구,10,0,0,0,9388.2
강남구,11,1,0,0,9247.1
강남구,8,1,0,0,8869.2
강남구,32,0,0,0,9110.9
강남구,13,1,0,1,9804.0
강남구,61,2,0,0,10282.8
강남구,28,1,1,0,9934.0
강남구,91,0,0,0,10748.9
강남구,98,2,2,4,10582.3
강남구,243,1,1,0,11095.5
강남구,439,3,5,3,11691.7
강남구,228,3,2,3,11949.3
강남구,48,0,1,0,10511.4
강남구,32,1,1,2,10456.5
강남구,38,0,0,1,9614.4
강남구,169,2,3,7,12004.8
강남구,12,0,1,19,10704.1
강남구,22,0,1,2,9526.1
강남구,81,3,2,0,11017.4
강남구,41,0,2,1,9768.4
강남구,18,1,1,0,9488.0
강남구,65,2,0,0,9656.0
강남구,20,0,1,2,9990.0
강남구,1,1,0,1,12749.2
강남구,85,0,0,5,10778.5
강남구,33,0,0,2,11207.7
성북구,123,1,3,2,10187.9
성북구,18,0,0,0,8421.1
성북구,15,1,4,0,9689.1
성북구,12,0,0,0,10517.8
성북구,256,3,0,9,11361.5
성북구,56,0,0,0,9912.0
광진구,1,0,0,0,10184.5
광진구,63,1,1,0,10495.4
광진구,216,0,0,1,11144.2
광진구,96,0,0,3,10676.9
광진구,74,1,2,2,10587.6
광진구,50,0,0,2,10657.0
동대문구,208,0,1,1,9856.7
동대문구,152,1,1,0,10271.5
동대문구,89,0,0,0,10371.2
동대문구,24,1,1,0,9712.9
동대문구,60,1,2,10,11201.2
동대문구,171,1,0,12,11281.6
동대문구,65,0,1,3,10203.3
동대문구,34,2,1,2,10254.2
동대문구,64,0,2,3,10401.7
은평구,112,0,1,14,10472.3
은평구,64,0,0,3,9238.7
은평구,149,1,1,5,10684.7
은평구,33,0,0,4,10194.4
중구,345,3,0,31,12278.0
중구,98,2,0,8,11024.2
중구,110,0,0,29,11514.6
중구,44,0,0,3,10938.1
중구,25,2,0,2,11141.7
중구,17,1,0,1,10453.5
중구,131,0,1,1,10154.6
중구,72,0,0,3,10839.4
중구,23,0,1,0,9009.4
중구,312,2,3,11,11390.4
중구,115,2,0,6,10549.6
중구,295,0,0,5,10132.2
중구,40,0,0,1,9879.9
중구,191,4,2,1,10862.5
중구,427,0,2,21,11615.4
중구,527,0,0,2,11242.5
중구,41,1,0,3,12007.3
중구,179,0,0,24,11306.6
중구,13,1,0,2,12285.0
성동구,27,0,1,3,10251.6
성동구,62,0,0,0,10506.6
성동구,38,0,0,0,9957.8
성동구,29,1,0,14,10129.3
구로구,2,0,0,0,9438.1
구로구,6,0,1,2,10098.5
구로구,27,0,0,0,8542.8
구로구,2,0,0,0,11074.3
구로구,80,0,1,19,11074.4
구로구,78,1,1,0,9551.9
구로구,6,0,0,0,8979.3
구로구,5,0,0,0,8180.2
구로구,34,0,0,2,9378.0
구로구,4,0,0,0,10339.2
서초구,224,1,1,1,11412.4
서초구,84,0,3,4,10791.2
서초구,24,0,0,0,10380.1
서초구,57,0,1,0,10721.8
서초구,30,1,1,0,10376.1
서초구,13,0,2,9,11123.6
서초구,45,1,0,0,9919.8
서초구,15,0,0,1,11842.5
서초구,71,1,0,2,11451.3
서초구,3,0,0,0,12224.8
서초구,0,0,0,1,10904.2
서초구,128,2,2,2,11245.7
서초구,63,0,0,1,10194.7
서초구,47,2,2,2,9637.3
서초구,102,1,0,0,10281.2
서초구,2,0,0,3,11308.6
서초구,85,0,0,1,10410.4
서초구,18,0,0,0,10169.7
서초구,1,0,0,0,10096.7
서초구,2,0,0,0,9937.8
서초구,61,0,0,1,10196.8
서초구,151,2,3,2,10569.4
서초구,170,0,1,1,10689.5
서초구,106,0,0,0,11001.0
종로구,268,0,1,17,10279.6
종로구,81,3,0,8,8294.1
종로구,105,7,1,5,12163.8
종로구,0,0,0,0,0.0
종로구,1,0,0,0,4322.7
종로구,158,0,0,3,7824.3
종로구,91,11,1,0,10561.1
종로구,57,0,0,0,9040.3
종로구,200,3,1,1,10856.5
종로구,21,0,0,1,6453.1
종로구,95,0,1,1,10203.3
종로구,99,1,0,0,9887.7
종로구,13,0,0,0,11590.1
종로구,133,3,2,1,11721.3
종로구,258,0,1,10,10778.7
종로구,84,0,0,1,9522.2
종로구,188,1,2,18,10660.2
종로구,70,0,1,0,10464.8
종로구,319,20,0,16,12213.1
종로구,3,0,0,0,10361.9
종로구,141,0,0,8,11299.9
종로구,162,3,0,20,10465.9
종로구,385,3,2,45,11315.0
종로구,182,1,0,1,8369.1
종로구,190,0,0,0,9633.3
종로구,267,4,0,10,11598.0
용산구,145,2,0,3,10782.6
용산구,54,1,0,0,10247.4
용산구,170,1,1,2,10670.2
용산구,93,0,0,0,10211.8
용산구,6,1,0,1,12242.3
용산구,3,0,0,0,9132.8
용산구,45,1,0,0,9794.9
용산구,50,0,1,0,9051.6
용산구,174,1,0,1,9886.7
용산구,19,0,0,1,8130.9
마포구,0,0,0,1,11398.8
마포구,13,0,0,0,10415.9
마포구,0,0,0,1,10825.9
마포구,88,1,1,1,11000.8
마포구,29,0,1,1,11673.1
마포구,118,1,1,11,10578.2
마포구,54,0,1,1,10239.4
마포구,61,0,0,0,9833.0
마포구,35,1,0,1,10629.8
마포구,1096,4,3,5,12374.6
양천구,20,0,0,0,9486.3
양천구,0,1,0,0,10842.5
양천구,10,0,1,0,9714.9
양천구,21,0,0,0,7281.0
양천구,66,1,1,0,10008.0
송파구,1,0,0,0,8653.7
송파구,1,0,0,0,10723.4
송파구,6,0,0,2,10501.1
송파구,13,0,0,0,8931.1
송파구,100,1,1,26,11413.1
송파구,216,2,1,22,11588.7
송파구,1,0,0,0,11544.3
송파구,0,0,0,1,12329.4
송파구,1,0,0,0,10308.2
관악구,78,0,0,2,10732.0
관악구,88,2,0,0,10187.8
관악구,29,0,0,3,10145.1
관악구,42,1,2,8,11241.1
관악구,75,1,0,3,9750.1
관악구,82,0,0,9,11123.8
관악구,26,0,0,1,10945.1
관악구,71,0,0,35,10280.0
관악구,80,0,1,22,11017.5
금천구,0,0,0,0,10950.5
금천구,0,0,0,0,11119.6
금천구,36,1,1,3,10681.6
금천구,105,0,2,4,10899.8
금천구,1,0,0,0,3743.2
금천구,55,0,1,9,11939.1
강동구,18,0,1,0,10642.8
강동구,52,0,6,24,11351.8
강동구,42,1,1,0,10053.1
강동구,90,0,1,0,10357.2
강동구,16,0,0,0,9145.5
강동구,171,1,2,28,11643.8
영등포구,2,0,0,1,10824.6
영등포구,5,0,0,4,11916.2
영등포구,30,0,0,2,9773.4
영등포구,55,1,0,1,10484.7
영등포구,10,0,0,0,11371.8
영등포구,21,0,0,0,11888.9
영등포구,5,0,0,0,12106.1
영등포구,127,0,0,1,10100.3
영등포구,259,0,1,4,10175.4
영등포구,20,0,0,4,11076.1
영등포구,172,1,1,53,11298.5
영등포구,99,2,2,3,11621.3
영등포구,40,0,0,3,9713.3
동작구,59,0,0,1,10271.5
동작구,20,2,0,0,8503.5
동작구,176,2,1,3,10665.6
동작구,84,0,1,3,10266.6
동작구,3,0,0,0,10890.4
동작구,151,0,0,6,10762.0
동작구,44,0,0,0,11634.8
강북구,88,0,1,17,10769.8
강북구,38,0,0,18,10477.3
강북구,127,0,1,13,10584.3
강북구,55,1,0,2,9650.5
노원구,12,0,0,0,9815.9
노원구,15,0,0,15,10600.6
노원구,118,1,0,0,11478.9
노원구,3,0,0,0,9966.0
강남구,134,0,1,4,11354.7
강남구,197,1,0,1,10836.1
강남구,72,0,0,0,10222.8
강남구,63,0,0,1,10293.5
강남구,66,0,0,3,10442.1
강남구,130,4,3,6,12034.2
강남구,18,1,0,2,9510.3
강남구,79,2,1,2,9898.4
강남구,5,0,1,0,10355.4
강남구,194,1,2,1,10102.4
강남구,61,2,1,0,11355.4
강남구,19,0,1,2,11044.1
강남구,25,0,0,1,10825.6
강남구,8,0,0,1,10931.1
강남구,115,0,1,1,11543.7
강남구,21,0,1,8,10829.5
강남구,54,1,0,0,9718.3
강남구,15,1,1,1,10965.9
강남구,187,1,0,3,11915.0
강남구,99,1,0,10,11884.2
강남구,258,3,2,3,11483.5
강남구,30,0,0,0,9267.7
강남구,2,0,0,0,9148.6
강남구,8,0,1,0,9875.1
강남구,51,0,3,1,10465.5
강남구,42,1,0,0,10882.8
강남구,73,0,0,0,10236.0
강남구,111,0,1,16,11928.7
강남구,13,0,0,0,8768.2
강남구,10,0,0,0,9231.2
강남구,11,1,0,0,9249.9
강남구,8,1,0,0,8717.3
강남구,32,0,0,0,8958.5
강남구,13,1,0,1,9702.7
강남구,62,2,0,0,10203.5
강남구,29,1,1,0,9875.6
강남구,91,0,0,0,10590.5
강남구,98,2,2,4,10620.0
강남구,244,1,1,0,11102.5
강남구,440,3,5,3,11470.3
강남구,228,3,2,3,11838.7
강남구,48,0,1,0,10550.2
강남구,32,1,1,2,10345.0
강남구,38,0,0,1,9540.8
강남구,168,2,3,7,11917.1
강남구,12,0,1,19,10618.1
강남구,22,0,1,2,9401.1
강남구,81,3,2,0,10929.3
강남구,42,0,2,1,9541.2
강남구,18,1,1,0,9484.3
강남구,65,2,0,0,9369.4
강남구,20,0,1,2,9838.6
강남구,1,1,0,1,12514.3
강남구,85,0,0,5,10693.8
강남구,33,0,0,2,10958.1
성북구,122,1,3,2,10057.4
성북구,18,0,0,0,8495.3
성북구,15,1,4,0,9705.5
성북구,12,0,0,0,10324.0
성북구,255,3,0,9,11107.8
성북구,56,0,0,0,9848.4
광진구,1,0,0,0,10032.8
광진구,63,1,1,0,10175.0
광진구,216,0,0,1,11189.1
광진구,96,0,0,3,10429.1
광진구,74,1,2,2,10401.9
광진구,50,0,0,2,10545.7
동대문구,208,0,1,1,9554.6
동대문구,152,1,1,0,10412.5
동대문구,89,0,0,0,10128.1
동대문구,24,1,1,0,9657.5
동대문구,60,1,2,10,11049.8
동대문구,171,1,0,12,11268.9
동대문구,64,0,1,3,10348.0
동대문구,34,2,1,2,10283.0
동대문구,64,0,2,3,10485.0
은평구,112,0,1,14,10535.7
은평구,64,0,0,3,9110.0
은평구,150,1,1,5,10520.0
은평구,34,0,0,4,10030.3
중구,345,2,0,31,12210.7
중구,98,2,0,8,11178.2
중구,110,0,0,29,11449.8
중구,44,0,0,3,11156.4
중구,25,2,0,2,11714.7
중구,17,1,0,1,10746.3
중구,131,0,1,1,10035.5
중구,72,0,0,3,10757.3
중구,23,0,1,0,9030.0
중구,312,2,3,11,11662.6
중구,115,2,0,6,10791.3
중구,295,0,0,5,10287.7
중구,40,0,0,1,9729.5
중구,191,4,2,1,11088.0
중구,427,0,2,21,11570.5
중구,527,0,0,2,11347.4
중구,41,1,0,3,12358.3
중구,180,0,0,24,11207.5
중구,13,1,0,2,12294.7
성동구,27,0,1,3,10410.7
성동구,62,0,0,0,10473.8
성동구,38,0,0,0,9657.9
성동구,29,1,0,14,9961.5
